id,recipient,amount_transacted,avg_upi_txn_amount,negative,positive,UPI_score
53,trends,310.1,321.12,0.4,0.6,411.13
53,samsung,353.75,321.12,0.4,0.6,411.13
53,trends,612.58,321.12,0.4,0.6,411.13
53,samsung,582.8,321.12,0.4,0.6,411.13
53,amazon,889.05,321.12,0.4,0.6,411.13
53,amazon,159.9,321.12,0.4,0.6,411.13
53,amazon,34.27,321.12,0.4,0.6,411.13
53,amazon,224.84,321.12,0.4,0.6,411.13
54,ajio,566.34,1331.84,0.3,0.7,517.29
54,puma,986.04,1331.84,0.3,0.7,517.29
54,adidas,553.98,1331.84,0.3,0.7,517.29
54,ajio,915.26,1331.84,0.3,0.7,517.29
54,amazon,257.84,1331.84,0.3,0.7,517.29
54,amazon,190.77,1331.84,0.3,0.7,517.29
54,amazon,2101.41,1331.84,0.3,0.7,517.29
54,puma,1276.87,1331.84,0.3,0.7,517.29
54,ajio,2906.99,1331.84,0.3,0.7,517.29
54,ajio,3562.91,1331.84,0.3,0.7,517.29
55,adidas,1031.83,1020.99,0.1,0.9,510.03
55,samsung,3197.15,1020.99,0.1,0.9,510.03
55,ajio,1201.01,1020.99,0.1,0.9,510.03
55,samsung,988.84,1020.99,0.1,0.9,510.03
55,trends,1218.9,1020.99,0.1,0.9,510.03
55,amazon,660.86,1020.99,0.1,0.9,510.03
55,samsung,74.63,1020.99,0.1,0.9,510.03
55,adidas,1147.08,1020.99,0.1,0.9,510.03
55,trends,424.6,1020.99,0.1,0.9,510.03
55,samsung,265.0,1020.99,0.1,0.9,510.03
56,amazon,2458.99,1913.32,0.2,0.8,636.13
56,trends,222.55,1913.32,0.2,0.8,636.13
56,adidas,5478.52,1913.32,0.2,0.8,636.13
56,ajio,2888.95,1913.32,0.2,0.8,636.13
56,trends,2023.03,1913.32,0.2,0.8,636.13
56,puma,589.52,1913.32,0.2,0.8,636.13
56,ajio,3266.89,1913.32,0.2,0.8,636.13
56,puma,417.79,1913.32,0.2,0.8,636.13
56,trends,897.83,1913.32,0.2,0.8,636.13
56,amazon,889.13,1913.32,0.2,0.8,636.13
57,amazon,181.8,217.5,0.3,0.7,396.49
57,amazon,10.76,217.5,0.3,0.7,396.49
57,trends,646.55,217.5,0.3,0.7,396.49
57,ajio,546.53,217.5,0.3,0.7,396.49
57,trends,123.78,217.5,0.3,0.7,396.49
57,puma,64.65,217.5,0.3,0.7,396.49
57,samsung,215.86,217.5,0.3,0.7,396.49
57,trends,126.07,217.5,0.3,0.7,396.49
57,trends,57.0,217.5,0.3,0.7,396.49
57,amazon,202.0,217.5,0.3,0.7,396.49
58,puma,460.34,508.95,0.1,0.9,437.67
58,adidas,41.28,508.95,0.1,0.9,437.67
58,trends,490.14,508.95,0.1,0.9,437.67
58,ajio,308.21,508.95,0.1,0.9,437.67
58,trends,186.44,508.95,0.1,0.9,437.67
58,amazon,446.96,508.95,0.1,0.9,437.67
58,puma,1900.31,508.95,0.1,0.9,437.67
58,ajio,991.38,508.95,0.1,0.9,437.67
58,ajio,259.94,508.95,0.1,0.9,437.67
58,adidas,4.51,508.95,0.1,0.9,437.67
59,trends,753.91,912.3,0.1,0.9,494.67
59,ajio,324.54,912.3,0.1,0.9,494.67
59,trends,219.65,912.3,0.1,0.9,494.67
59,puma,1447.39,912.3,0.1,0.9,494.67
59,samsung,1333.99,912.3,0.1,0.9,494.67
59,ajio,442.64,912.3,0.1,0.9,494.67
59,puma,570.26,912.3,0.1,0.9,494.67
59,trends,3290.18,912.3,0.1,0.9,494.67
59,samsung,674.05,912.3,0.1,0.9,494.67
59,amazon,66.39,912.3,0.1,0.9,494.67
60,adidas,194.59,209.91,0.3,0.7,358.75
60,amazon,335.2,209.91,0.3,0.7,358.75
60,ajio,230.02,209.91,0.3,0.7,358.75
60,ajio,489.69,209.91,0.3,0.7,358.75
60,amazon,395.17,209.91,0.3,0.7,358.75
60,puma,40.21,209.91,0.3,0.7,358.75
60,amazon,116.73,209.91,0.3,0.7,358.75
60,ajio,69.55,209.91,0.3,0.7,358.75
60,adidas,117.79,209.91,0.3,0.7,358.75
60,puma,110.16,209.91,0.3,0.7,358.75
61,samsung,140.98,1369.33,0.4,0.6,522.59
61,amazon,88.44,1369.33,0.4,0.6,522.59
61,ajio,2363.55,1369.33,0.4,0.6,522.59
61,amazon,0.35,1369.33,0.4,0.6,522.59
61,ajio,1026.86,1369.33,0.4,0.6,522.59
61,ajio,181.85,1369.33,0.4,0.6,522.59
61,amazon,2918.68,1369.33,0.4,0.6,522.59
61,adidas,3009.79,1369.33,0.4,0.6,522.59
61,ajio,1014.01,1369.33,0.4,0.6,522.59
61,amazon,2948.78,1369.33,0.4,0.6,522.59
62,ajio,2086.98,972.51,0.2,0.8,503.18
62,adidas,290.91,972.51,0.2,0.8,503.18
62,ajio,2754.12,972.51,0.2,0.8,503.18
62,adidas,523.46,972.51,0.2,0.8,503.18
62,adidas,997.89,972.51,0.2,0.8,503.18
62,samsung,1047.07,972.51,0.2,0.8,503.18
62,amazon,345.12,972.51,0.2,0.8,503.18
62,trends,360.45,972.51,0.2,0.8,503.18
62,trends,403.63,972.51,0.2,0.8,503.18
62,amazon,915.48,972.51,0.2,0.8,503.18
63,adidas,552.5,1397.4,0.2,0.8,563.22
63,ajio,17.38,1397.4,0.2,0.8,563.22
63,trends,616.47,1397.4,0.2,0.8,563.22
63,adidas,4028.45,1397.4,0.2,0.8,563.22
63,puma,1161.93,1397.4,0.2,0.8,563.22
63,trends,1502.66,1397.4,0.2,0.8,563.22
63,adidas,858.57,1397.4,0.2,0.8,563.22
63,amazon,1275.71,1397.4,0.2,0.8,563.22
63,puma,2304.4,1397.4,0.2,0.8,563.22
63,amazon,1655.95,1397.4,0.2,0.8,563.22
64,amazon,192.83,1934.92,0.4,0.6,639.18
64,ajio,3954.91,1934.92,0.4,0.6,639.18
64,ajio,482.43,1934.92,0.4,0.6,639.18
64,adidas,2035.29,1934.92,0.4,0.6,639.18
64,amazon,518.93,1934.92,0.4,0.6,639.18
64,trends,2539.96,1934.92,0.4,0.6,639.18
64,samsung,845.03,1934.92,0.4,0.6,639.18
64,trends,2276.26,1934.92,0.4,0.6,639.18
64,amazon,346.89,1934.92,0.4,0.6,639.18
64,amazon,6156.67,1934.92,0.4,0.6,639.18
65,ajio,89.43,384.46,0.4,0.6,420.08
65,samsung,529.08,384.46,0.4,0.6,420.08
65,amazon,937.31,384.46,0.4,0.6,420.08
65,trends,227.35,384.46,0.4,0.6,420.08
65,adidas,128.14,384.46,0.4,0.6,420.08
65,amazon,718.55,384.46,0.4,0.6,420.08
65,amazon,271.82,384.46,0.4,0.6,420.08
65,trends,210.9,384.46,0.4,0.6,420.08
65,amazon,709.47,384.46,0.4,0.6,420.08
65,samsung,22.56,384.46,0.4,0.6,420.08
66,adidas,3032.88,1545.68,0.0,1.0,584.17
66,samsung,1024.9,1545.68,0.0,1.0,584.17
66,ajio,2214.86,1545.68,0.0,1.0,584.17
66,puma,682.78,1545.68,0.0,1.0,584.17
66,ajio,401.55,1545.68,0.0,1.0,584.17
66,puma,1335.29,1545.68,0.0,1.0,584.17
66,trends,2537.83,1545.68,0.0,1.0,584.17
66,trends,1212.33,1545.68,0.0,1.0,584.17
66,ajio,1813.57,1545.68,0.0,1.0,584.17
66,ajio,1200.82,1545.68,0.0,1.0,584.17
67,trends,360.07,493.27,0.0,1.0,435.46
67,trends,563.69,493.27,0.0,1.0,435.46
67,samsung,549.58,493.27,0.0,1.0,435.46
67,ajio,34.27,493.27,0.0,1.0,435.46
67,adidas,1421.72,493.27,0.0,1.0,435.46
67,puma,61.12,493.27,0.0,1.0,435.46
67,samsung,834.62,493.27,0.0,1.0,435.46
67,trends,62.85,493.27,0.0,1.0,435.46
67,ajio,546.88,493.27,0.0,1.0,435.46
67,adidas,497.92,493.27,0.0,1.0,435.46
68,adidas,266.95,377.21,0.2,0.8,419.06
68,ajio,127.66,377.21,0.2,0.8,419.06
68,amazon,798.95,377.21,0.2,0.8,419.06
68,trends,10.52,377.21,0.2,0.8,419.06
68,ajio,676.91,377.21,0.2,0.8,419.06
68,amazon,261.51,377.21,0.2,0.8,419.06
68,trends,121.75,377.21,0.2,0.8,419.06
68,puma,532.49,377.21,0.2,0.8,419.06
68,trends,550.62,377.21,0.2,0.8,419.06
68,ajio,424.74,377.21,0.2,0.8,419.06
69,puma,56.92,221.63,0.2,0.8,360.41
69,adidas,26.01,221.63,0.2,0.8,360.41
69,ajio,396.56,221.63,0.2,0.8,360.41
69,ajio,304.95,221.63,0.2,0.8,360.41
69,amazon,139.29,221.63,0.2,0.8,360.41
69,amazon,308.77,221.63,0.2,0.8,360.41
69,ajio,212.88,221.63,0.2,0.8,360.41
69,ajio,249.85,221.63,0.2,0.8,360.41
69,adidas,280.38,221.63,0.2,0.8,360.41
69,adidas,240.69,221.63,0.2,0.8,360.41
70,ajio,96.96,255.43,0.2,0.8,401.85
70,adidas,331.75,255.43,0.2,0.8,401.85
70,adidas,207.2,255.43,0.2,0.8,401.85
70,amazon,859.01,255.43,0.2,0.8,401.85
70,amazon,70.55,255.43,0.2,0.8,401.85
70,puma,447.8,255.43,0.2,0.8,401.85
70,ajio,78.04,255.43,0.2,0.8,401.85
70,ajio,94.47,255.43,0.2,0.8,401.85
70,adidas,32.24,255.43,0.2,0.8,401.85
70,trends,336.27,255.43,0.2,0.8,401.85
71,puma,2826.44,1496.96,0.2,0.8,540.62
71,trends,808.53,1496.96,0.2,0.8,540.62
71,puma,2460.07,1496.96,0.2,0.8,540.62
71,puma,2590.46,1496.96,0.2,0.8,540.62
71,amazon,531.72,1496.96,0.2,0.8,540.62
71,trends,1180.39,1496.96,0.2,0.8,540.62
71,amazon,612.53,1496.96,0.2,0.8,540.62
71,puma,2310.91,1496.96,0.2,0.8,540.62
71,adidas,920.76,1496.96,0.2,0.8,540.62
71,puma,727.8,1496.96,0.2,0.8,540.62
72,trends,3183.37,955.65,0.2,0.8,537.46
72,puma,911.7,955.65,0.2,0.8,537.46
72,puma,799.92,955.65,0.2,0.8,537.46
72,ajio,302.0,955.65,0.2,0.8,537.46
72,amazon,72.69,955.65,0.2,0.8,537.46
72,ajio,627.48,955.65,0.2,0.8,537.46
72,puma,1064.82,955.65,0.2,0.8,537.46
72,samsung,301.44,955.65,0.2,0.8,537.46
72,amazon,1202.93,955.65,0.2,0.8,537.46
72,adidas,1090.15,955.65,0.2,0.8,537.46
73,puma,375.92,1420.43,0.1,0.9,566.48
73,trends,1658.61,1420.43,0.1,0.9,566.48
73,amazon,1591.62,1420.43,0.1,0.9,566.48
73,samsung,3346.51,1420.43,0.1,0.9,566.48
73,trends,2389.53,1420.43,0.1,0.9,566.48
73,puma,304.21,1420.43,0.1,0.9,566.48
73,trends,2069.69,1420.43,0.1,0.9,566.48
73,samsung,1566.99,1420.43,0.1,0.9,566.48
73,trends,197.51,1420.43,0.1,0.9,566.48
73,adidas,703.71,1420.43,0.1,0.9,566.48
74,samsung,698.77,1929.48,0.2,0.8,638.41
74,adidas,252.54,1929.48,0.2,0.8,638.41
74,samsung,966.7,1929.48,0.2,0.8,638.41
74,amazon,1612.29,1929.48,0.2,0.8,638.41
74,adidas,1924.34,1929.48,0.2,0.8,638.41
74,puma,329.28,1929.48,0.2,0.8,638.41
74,ajio,1032.55,1929.48,0.2,0.8,638.41
74,amazon,1057.06,1929.48,0.2,0.8,638.41
74,samsung,6060.16,1929.48,0.2,0.8,638.41
74,puma,5361.1,1929.48,0.2,0.8,638.41
75,samsung,1100.03,1177.18,0.1,0.9,532.1
75,samsung,1187.06,1177.18,0.1,0.9,532.1
75,trends,108.57,1177.18,0.1,0.9,532.1
75,trends,2742.56,1177.18,0.1,0.9,532.1
75,adidas,1483.58,1177.18,0.1,0.9,532.1
75,adidas,933.66,1177.18,0.1,0.9,532.1
75,amazon,605.33,1177.18,0.1,0.9,532.1
75,ajio,1133.08,1177.18,0.1,0.9,532.1
75,adidas,1733.44,1177.18,0.1,0.9,532.1
75,ajio,744.49,1177.18,0.1,0.9,532.1
76,amazon,457.27,879.57,0.1,0.9,526.71
76,samsung,1103.74,879.57,0.1,0.9,526.71
76,puma,402.87,879.57,0.1,0.9,526.71
76,ajio,1417.39,879.57,0.1,0.9,526.71
76,adidas,215.18,879.57,0.1,0.9,526.71
76,trends,516.53,879.57,0.1,0.9,526.71
76,trends,3054.13,879.57,0.1,0.9,526.71
76,puma,211.49,879.57,0.1,0.9,526.71
76,puma,529.99,879.57,0.1,0.9,526.71
76,adidas,887.1,879.57,0.1,0.9,526.71
77,trends,2552.1,1397.53,0.1,0.9,563.24
77,trends,1302.75,1397.53,0.1,0.9,563.24
77,amazon,237.09,1397.53,0.1,0.9,563.24
77,puma,1683.54,1397.53,0.1,0.9,563.24
77,adidas,2759.18,1397.53,0.1,0.9,563.24
77,adidas,3372.6,1397.53,0.1,0.9,563.24
77,adidas,825.38,1397.53,0.1,0.9,563.24
77,adidas,1118.07,1397.53,0.1,0.9,563.24
77,samsung,119.99,1397.53,0.1,0.9,563.24
77,samsung,4.58,1397.53,0.1,0.9,563.24
78,puma,1712.89,1832.59,0.2,0.8,624.72
78,puma,1080.46,1832.59,0.2,0.8,624.72
78,puma,1934.64,1832.59,0.2,0.8,624.72
78,trends,1403.06,1832.59,0.2,0.8,624.72
78,amazon,279.98,1832.59,0.2,0.8,624.72
78,ajio,697.18,1832.59,0.2,0.8,624.72
78,adidas,4474.59,1832.59,0.2,0.8,624.72
78,trends,2894.01,1832.59,0.2,0.8,624.72
78,amazon,1992.61,1832.59,0.2,0.8,624.72
78,trends,1856.48,1832.59,0.2,0.8,624.72
79,amazon,1454.31,1182.46,0.2,0.8,569.51
79,trends,210.47,1182.46,0.2,0.8,569.51
79,ajio,840.21,1182.46,0.2,0.8,569.51
79,amazon,53.49,1182.46,0.2,0.8,569.51
79,puma,1417.95,1182.46,0.2,0.8,569.51
79,ajio,1279.86,1182.46,0.2,0.8,569.51
79,trends,1376.96,1182.46,0.2,0.8,569.51
79,samsung,4993.71,1182.46,0.2,0.8,569.51
79,trends,162.22,1182.46,0.2,0.8,569.51
79,adidas,35.44,1182.46,0.2,0.8,569.51
80,amazon,630.37,1081.85,0.1,0.9,518.63
80,trends,1518.25,1081.85,0.1,0.9,518.63
80,trends,294.56,1081.85,0.1,0.9,518.63
80,adidas,478.13,1081.85,0.1,0.9,518.63
80,trends,387.44,1081.85,0.1,0.9,518.63
80,puma,537.31,1081.85,0.1,0.9,518.63
80,puma,1418.52,1081.85,0.1,0.9,518.63
80,adidas,2570.48,1081.85,0.1,0.9,518.63
80,samsung,648.86,1081.85,0.1,0.9,518.63
80,puma,2334.58,1081.85,0.1,0.9,518.63
81,samsung,755.26,797.13,0.3,0.7,441.73
81,samsung,262.69,797.13,0.3,0.7,441.73
81,ajio,1686.49,797.13,0.3,0.7,441.73
81,ajio,54.5,797.13,0.3,0.7,441.73
81,samsung,162.58,797.13,0.3,0.7,441.73
81,amazon,442.46,797.13,0.3,0.7,441.73
81,amazon,1709.01,797.13,0.3,0.7,441.73
81,puma,480.55,797.13,0.3,0.7,441.73
81,ajio,1057.47,797.13,0.3,0.7,441.73
81,amazon,1360.3,797.13,0.3,0.7,441.73
82,trends,533.86,262.22,0.2,0.8,402.81
82,samsung,363.84,262.22,0.2,0.8,402.81
82,adidas,227.31,262.22,0.2,0.8,402.81
82,adidas,183.02,262.22,0.2,0.8,402.81
82,samsung,286.65,262.22,0.2,0.8,402.81
82,adidas,442.79,262.22,0.2,0.8,402.81
82,amazon,240.74,262.22,0.2,0.8,402.81
82,amazon,279.0,262.22,0.2,0.8,402.81
82,ajio,48.86,262.22,0.2,0.8,402.81
82,trends,16.12,262.22,0.2,0.8,402.81
83,puma,902.91,895.93,0.1,0.9,492.36
83,trends,1111.03,895.93,0.1,0.9,492.36
83,ajio,1255.1,895.93,0.1,0.9,492.36
83,trends,202.19,895.93,0.1,0.9,492.36
83,samsung,715.84,895.93,0.1,0.9,492.36
83,trends,175.76,895.93,0.1,0.9,492.36
83,samsung,3064.44,895.93,0.1,0.9,492.36
83,samsung,567.26,895.93,0.1,0.9,492.36
83,amazon,136.92,895.93,0.1,0.9,492.36
83,samsung,827.83,895.93,0.1,0.9,492.36
84,puma,563.36,1133.92,0.2,0.8,562.66
84,ajio,1212.04,1133.92,0.2,0.8,562.66
84,amazon,516.47,1133.92,0.2,0.8,562.66
84,puma,127.36,1133.92,0.2,0.8,562.66
84,puma,4559.35,1133.92,0.2,0.8,562.66
84,puma,610.68,1133.92,0.2,0.8,562.66
84,samsung,476.36,1133.92,0.2,0.8,562.66
84,adidas,80.64,1133.92,0.2,0.8,562.66
84,trends,1442.39,1133.92,0.2,0.8,562.66
84,amazon,1750.56,1133.92,0.2,0.8,562.66
85,ajio,2070.99,1860.19,0.2,0.8,665.28
85,trends,7193.66,1860.19,0.2,0.8,665.28
85,samsung,888.26,1860.19,0.2,0.8,665.28
85,samsung,839.26,1860.19,0.2,0.8,665.28
85,puma,1695.37,1860.19,0.2,0.8,665.28
85,ajio,765.09,1860.19,0.2,0.8,665.28
85,amazon,941.28,1860.19,0.2,0.8,665.28
85,amazon,1320.16,1860.19,0.2,0.8,665.28
85,adidas,2509.91,1860.19,0.2,0.8,665.28
85,trends,377.92,1860.19,0.2,0.8,665.28
86,adidas,4647.12,1611.61,0.0,1.0,556.82
86,ajio,687.02,1611.61,0.0,1.0,556.82
86,puma,1486.23,1611.61,0.0,1.0,556.82
86,ajio,1711.18,1611.61,0.0,1.0,556.82
86,trends,178.6,1611.61,0.0,1.0,556.82
86,trends,1268.41,1611.61,0.0,1.0,556.82
86,puma,880.07,1611.61,0.0,1.0,556.82
86,adidas,2670.22,1611.61,0.0,1.0,556.82
86,trends,803.21,1611.61,0.0,1.0,556.82
86,ajio,1784.04,1611.61,0.0,1.0,556.82
87,amazon,2476.87,1631.37,0.1,0.9,596.28
87,trends,3793.05,1631.37,0.1,0.9,596.28
87,samsung,396.58,1631.37,0.1,0.9,596.28
87,puma,713.42,1631.37,0.1,0.9,596.28
87,puma,2585.57,1631.37,0.1,0.9,596.28
87,adidas,1914.67,1631.37,0.1,0.9,596.28
87,samsung,23.07,1631.37,0.1,0.9,596.28
87,trends,1553.75,1631.37,0.1,0.9,596.28
87,puma,2690.7,1631.37,0.1,0.9,596.28
87,puma,166.02,1631.37,0.1,0.9,596.28
88,samsung,286.38,372.57,0.2,0.8,418.4
88,amazon,470.91,372.57,0.2,0.8,418.4
88,puma,200.5,372.57,0.2,0.8,418.4
88,samsung,255.24,372.57,0.2,0.8,418.4
88,trends,217.73,372.57,0.2,0.8,418.4
88,amazon,651.31,372.57,0.2,0.8,418.4
88,puma,318.81,372.57,0.2,0.8,418.4
88,ajio,220.16,372.57,0.2,0.8,418.4
88,trends,600.3,372.57,0.2,0.8,418.4
88,puma,504.36,372.57,0.2,0.8,418.4
89,adidas,1489.05,705.96,0.1,0.9,428.85
89,puma,622.13,705.96,0.1,0.9,428.85
89,amazon,1105.57,705.96,0.1,0.9,428.85
89,puma,77.89,705.96,0.1,0.9,428.85
89,samsung,345.63,705.96,0.1,0.9,428.85
89,adidas,364.59,705.96,0.1,0.9,428.85
89,adidas,336.46,705.96,0.1,0.9,428.85
89,puma,1622.87,705.96,0.1,0.9,428.85
89,samsung,652.72,705.96,0.1,0.9,428.85
89,samsung,442.69,705.96,0.1,0.9,428.85
90,adidas,118.94,1245.26,0.1,0.9,541.72
90,trends,526.09,1245.26,0.1,0.9,541.72
90,ajio,880.14,1245.26,0.1,0.9,541.72
90,adidas,127.85,1245.26,0.1,0.9,541.72
90,ajio,75.14,1245.26,0.1,0.9,541.72
90,adidas,2579.22,1245.26,0.1,0.9,541.72
90,amazon,4837.67,1245.26,0.1,0.9,541.72
90,ajio,1806.93,1245.26,0.1,0.9,541.72
90,trends,1424.55,1245.26,0.1,0.9,541.72
90,puma,76.08,1245.26,0.1,0.9,541.72
91,trends,420.03,1939.9,0.4,0.6,603.21
91,trends,8821.9,1939.9,0.4,0.6,603.21
91,adidas,946.41,1939.9,0.4,0.6,603.21
91,amazon,3150.69,1939.9,0.4,0.6,603.21
91,samsung,2646.6,1939.9,0.4,0.6,603.21
91,samsung,1634.39,1939.9,0.4,0.6,603.21
91,amazon,588.62,1939.9,0.4,0.6,603.21
91,trends,340.65,1939.9,0.4,0.6,603.21
91,amazon,524.8,1939.9,0.4,0.6,603.21
91,amazon,324.91,1939.9,0.4,0.6,603.21
92,trends,1526.3,1532.58,0.3,0.7,582.32
92,ajio,2458.74,1532.58,0.3,0.7,582.32
92,puma,4711.76,1532.58,0.3,0.7,582.32
92,amazon,260.78,1532.58,0.3,0.7,582.32
92,samsung,1544.99,1532.58,0.3,0.7,582.32
92,trends,1366.36,1532.58,0.3,0.7,582.32
92,samsung,1783.42,1532.58,0.3,0.7,582.32
92,amazon,1193.66,1532.58,0.3,0.7,582.32
92,ajio,225.42,1532.58,0.3,0.7,582.32
92,amazon,254.36,1532.58,0.3,0.7,582.32
93,amazon,3794.1,1657.85,0.1,0.9,636.69
93,adidas,1090.11,1657.85,0.1,0.9,636.69
93,ajio,3573.99,1657.85,0.1,0.9,636.69
93,puma,906.68,1657.85,0.1,0.9,636.69
93,puma,1920.74,1657.85,0.1,0.9,636.69
93,ajio,775.93,1657.85,0.1,0.9,636.69
93,samsung,1466.77,1657.85,0.1,0.9,636.69
93,trends,1312.35,1657.85,0.1,0.9,636.69
93,adidas,356.91,1657.85,0.1,0.9,636.69
93,ajio,1380.92,1657.85,0.1,0.9,636.69
94,amazon,721.65,629.88,0.2,0.8,454.76
94,ajio,1293.47,629.88,0.2,0.8,454.76
94,trends,152.5,629.88,0.2,0.8,454.76
94,amazon,429.72,629.88,0.2,0.8,454.76
94,samsung,142.8,629.88,0.2,0.8,454.76
94,ajio,254.04,629.88,0.2,0.8,454.76
94,adidas,1449.16,629.88,0.2,0.8,454.76
94,ajio,754.54,629.88,0.2,0.8,454.76
94,adidas,513.0,629.88,0.2,0.8,454.76
94,trends,587.92,629.88,0.2,0.8,454.76
95,amazon,390.67,954.96,0.3,0.7,464.03
95,amazon,1463.59,954.96,0.3,0.7,464.03
95,samsung,1749.21,954.96,0.3,0.7,464.03
95,amazon,2549.89,954.96,0.3,0.7,464.03
95,trends,1573.71,954.96,0.3,0.7,464.03
95,adidas,499.43,954.96,0.3,0.7,464.03
95,trends,69.82,954.96,0.3,0.7,464.03
95,trends,573.89,954.96,0.3,0.7,464.03
95,trends,66.78,954.96,0.3,0.7,464.03
95,samsung,612.61,954.96,0.3,0.7,464.03
96,puma,1274.37,476.92,0.0,1.0,433.15
96,samsung,107.52,476.92,0.0,1.0,433.15
96,trends,13.1,476.92,0.0,1.0,433.15
96,adidas,144.99,476.92,0.0,1.0,433.15
96,puma,117.3,476.92,0.0,1.0,433.15
96,samsung,1458.09,476.92,0.0,1.0,433.15
96,adidas,1173.03,476.92,0.0,1.0,433.15
96,ajio,183.83,476.92,0.0,1.0,433.15
96,puma,164.32,476.92,0.0,1.0,433.15
96,puma,132.66,476.92,0.0,1.0,433.15
97,adidas,1777.98,1572.67,0.3,0.7,587.99
97,trends,64.11,1572.67,0.3,0.7,587.99
97,puma,238.09,1572.67,0.3,0.7,587.99
97,trends,1646.4,1572.67,0.3,0.7,587.99
97,adidas,823.47,1572.67,0.3,0.7,587.99
97,amazon,2878.1,1572.67,0.3,0.7,587.99
97,amazon,3785.03,1572.67,0.3,0.7,587.99
97,samsung,1235.98,1572.67,0.3,0.7,587.99
97,samsung,3020.74,1572.67,0.3,0.7,587.99
97,amazon,256.81,1572.67,0.3,0.7,587.99
98,ajio,930.46,1309.78,0.0,1.0,550.84
98,adidas,357.39,1309.78,0.0,1.0,550.84
98,samsung,1440.3,1309.78,0.0,1.0,550.84
98,puma,1114.72,1309.78,0.0,1.0,550.84
98,adidas,5406.04,1309.78,0.0,1.0,550.84
98,puma,604.71,1309.78,0.0,1.0,550.84
98,trends,1437.34,1309.78,0.0,1.0,550.84
98,samsung,309.28,1309.78,0.0,1.0,550.84
98,samsung,612.74,1309.78,0.0,1.0,550.84
98,samsung,884.83,1309.78,0.0,1.0,550.84
99,ajio,935.35,1701.36,0.1,0.9,606.17
99,amazon,306.06,1701.36,0.1,0.9,606.17
99,samsung,3086.71,1701.36,0.1,0.9,606.17
99,adidas,787.11,1701.36,0.1,0.9,606.17
99,adidas,446.27,1701.36,0.1,0.9,606.17
99,ajio,6375.06,1701.36,0.1,0.9,606.17
99,adidas,3839.7,1701.36,0.1,0.9,606.17
99,puma,579.38,1701.36,0.1,0.9,606.17
99,samsung,8.61,1701.36,0.1,0.9,606.17
99,ajio,649.36,1701.36,0.1,0.9,606.17
100,trends,2519.94,1334.86,0.1,0.9,591.05
100,adidas,497.4,1334.86,0.1,0.9,591.05
100,ajio,1300.62,1334.86,0.1,0.9,591.05
100,ajio,687.26,1334.86,0.1,0.9,591.05
100,ajio,93.01,1334.86,0.1,0.9,591.05
100,puma,1982.22,1334.86,0.1,0.9,591.05
100,samsung,4393.54,1334.86,0.1,0.9,591.05
100,puma,665.61,1334.86,0.1,0.9,591.05
100,amazon,977.71,1334.86,0.1,0.9,591.05
100,adidas,231.3,1334.86,0.1,0.9,591.05
101,amazon,487.21,153.88,0.3,0.7,314.16
101,trends,114.61,153.88,0.3,0.7,314.16
101,ajio,164.52,153.88,0.3,0.7,314.16
101,ajio,66.98,153.88,0.3,0.7,314.16
101,amazon,223.59,153.88,0.3,0.7,314.16
101,ajio,273.99,153.88,0.3,0.7,314.16
101,ajio,18.47,153.88,0.3,0.7,314.16
101,amazon,81.36,153.88,0.3,0.7,314.16
101,trends,107.46,153.88,0.3,0.7,314.16
101,ajio,0.6,153.88,0.3,0.7,314.16
102,amazon,1273.57,748.94,0.3,0.7,471.59
102,puma,191.55,748.94,0.3,0.7,471.59
102,ajio,260.25,748.94,0.3,0.7,471.59
102,adidas,470.05,748.94,0.3,0.7,471.59
102,puma,852.98,748.94,0.3,0.7,471.59
102,trends,623.59,748.94,0.3,0.7,471.59
102,trends,501.6,748.94,0.3,0.7,471.59
102,amazon,1593.1,748.94,0.3,0.7,471.59
102,amazon,1346.75,748.94,0.3,0.7,471.59
102,trends,375.95,748.94,0.3,0.7,471.59
103,adidas,426.0,1464.21,0.2,0.8,536.0
103,trends,486.19,1464.21,0.2,0.8,536.0
103,samsung,5443.78,1464.21,0.2,0.8,536.0
103,trends,89.41,1464.21,0.2,0.8,536.0
103,amazon,244.22,1464.21,0.2,0.8,536.0
103,amazon,533.59,1464.21,0.2,0.8,536.0
103,adidas,142.14,1464.21,0.2,0.8,536.0
103,trends,2310.75,1464.21,0.2,0.8,536.0
103,trends,4147.47,1464.21,0.2,0.8,536.0
103,adidas,818.57,1464.21,0.2,0.8,536.0
104,puma,1880.49,914.01,0.0,1.0,494.91
104,ajio,270.91,914.01,0.0,1.0,494.91
104,ajio,2255.47,914.01,0.0,1.0,494.91
104,ajio,285.99,914.01,0.0,1.0,494.91
104,samsung,818.5,914.01,0.0,1.0,494.91
104,trends,1823.98,914.01,0.0,1.0,494.91
104,samsung,27.54,914.01,0.0,1.0,494.91
104,samsung,296.93,914.01,0.0,1.0,494.91
104,adidas,169.28,914.01,0.0,1.0,494.91
104,ajio,1311.01,914.01,0.0,1.0,494.91
105,trends,859.71,1090.86,0.0,1.0,483.24
105,trends,347.3,1090.86,0.0,1.0,483.24
105,samsung,145.38,1090.86,0.0,1.0,483.24
105,trends,206.39,1090.86,0.0,1.0,483.24
105,samsung,2345.72,1090.86,0.0,1.0,483.24
105,trends,195.79,1090.86,0.0,1.0,483.24
105,samsung,4512.97,1090.86,0.0,1.0,483.24
